Tiempo simulación: 10
IMSI 8 measured RSRP dbm:-152.288dbm
IMSI 8 NRSRP reported value:4
IMSI 8 CE level is: 1
IMSI 47 measured RSRP dbm:-152.288dbm
IMSI 47 NRSRP reported value:4
IMSI 47 CE level is: 1
IMSI 2 measured RSRP dbm:-152.288dbm
IMSI 2 NRSRP reported value:4
IMSI 2 CE level is: 1
IMSI 12 measured RSRP dbm:-152.288dbm
IMSI 12 NRSRP reported value:4
IMSI 12 CE level is: 1
IMSI 17 measured RSRP dbm:-152.288dbm
IMSI 17 NRSRP reported value:4
IMSI 17 CE level is: 1
IMSI 21 measured RSRP dbm:-152.288dbm
IMSI 21 NRSRP reported value:4
IMSI 21 CE level is: 1
IMSI 27 measured RSRP dbm:-152.288dbm
IMSI 27 NRSRP reported value:4
IMSI 27 CE level is: 1
IMSI 28 measured RSRP dbm:-152.288dbm
IMSI 28 NRSRP reported value:4
IMSI 28 CE level is: 1
IMSI 29 measured RSRP dbm:-152.288dbm
IMSI 29 NRSRP reported value:4
IMSI 29 CE level is: 1
IMSI 46 measured RSRP dbm:-152.288dbm
IMSI 46 NRSRP reported value:4
IMSI 46 CE level is: 1
IMSI 48 measured RSRP dbm:-152.288dbm
IMSI 48 NRSRP reported value:4
IMSI 48 CE level is: 1
IMSI 57 measured RSRP dbm:-152.288dbm
IMSI 57 NRSRP reported value:4
IMSI 57 CE level is: 1
IMSI 76 measured RSRP dbm:-152.288dbm
IMSI 76 NRSRP reported value:4
IMSI 76 CE level is: 1
IMSI 3 measured RSRP dbm:-152.288dbm
IMSI 3 NRSRP reported value:4
IMSI 3 CE level is: 1
IMSI 4 measured RSRP dbm:-152.288dbm
IMSI 4 NRSRP reported value:4
IMSI 4 CE level is: 1
IMSI 7 measured RSRP dbm:-152.288dbm
IMSI 7 NRSRP reported value:4
IMSI 7 CE level is: 1
IMSI 15 measured RSRP dbm:-152.288dbm
IMSI 15 NRSRP reported value:4
IMSI 15 CE level is: 1
IMSI 32 measured RSRP dbm:-152.288dbm
IMSI 32 NRSRP reported value:4
IMSI 32 CE level is: 1
IMSI 50 measured RSRP dbm:-152.288dbm
IMSI 50 NRSRP reported value:4
IMSI 50 CE level is: 1
IMSI 53 measured RSRP dbm:-152.288dbm
IMSI 53 NRSRP reported value:4
IMSI 53 CE level is: 1
IMSI 60 measured RSRP dbm:-152.288dbm
IMSI 60 NRSRP reported value:4
IMSI 60 CE level is: 1
IMSI 62 measured RSRP dbm:-152.288dbm
IMSI 62 NRSRP reported value:4
IMSI 62 CE level is: 1
IMSI 65 measured RSRP dbm:-152.288dbm
IMSI 65 NRSRP reported value:4
IMSI 65 CE level is: 1
IMSI 73 measured RSRP dbm:-152.288dbm
IMSI 73 NRSRP reported value:4
IMSI 73 CE level is: 1
IMSI 77 measured RSRP dbm:-152.288dbm
IMSI 77 NRSRP reported value:4
IMSI 77 CE level is: 1
IMSI 80 measured RSRP dbm:-152.288dbm
IMSI 80 NRSRP reported value:4
IMSI 80 CE level is: 1
IMSI 1 measured RSRP dbm:-152.288dbm
IMSI 1 NRSRP reported value:4
IMSI 1 CE level is: 1
IMSI 5 measured RSRP dbm:-152.288dbm
IMSI 5 NRSRP reported value:4
IMSI 5 CE level is: 1
IMSI 6 measured RSRP dbm:-152.288dbm
IMSI 6 NRSRP reported value:4
IMSI 6 CE level is: 1
IMSI 36 measured RSRP dbm:-152.288dbm
IMSI 36 NRSRP reported value:4
IMSI 36 CE level is: 1
IMSI 39 measured RSRP dbm:-152.288dbm
IMSI 39 NRSRP reported value:4
IMSI 39 CE level is: 1
IMSI 40 measured RSRP dbm:-152.288dbm
IMSI 40 NRSRP reported value:4
IMSI 40 CE level is: 1
IMSI 61 measured RSRP dbm:-152.288dbm
IMSI 61 NRSRP reported value:4
IMSI 61 CE level is: 1
IMSI 63 measured RSRP dbm:-152.288dbm
IMSI 63 NRSRP reported value:4
IMSI 63 CE level is: 1
IMSI 69 measured RSRP dbm:-152.288dbm
IMSI 69 NRSRP reported value:4
IMSI 69 CE level is: 1
IMSI 75 measured RSRP dbm:-152.288dbm
IMSI 75 NRSRP reported value:4
IMSI 75 CE level is: 1
IMSI 13 measured RSRP dbm:-152.288dbm
IMSI 13 NRSRP reported value:4
IMSI 13 CE level is: 1
IMSI 34 measured RSRP dbm:-152.288dbm
IMSI 34 NRSRP reported value:4
IMSI 34 CE level is: 1
IMSI 38 measured RSRP dbm:-152.288dbm
IMSI 38 NRSRP reported value:4
IMSI 38 CE level is: 1
IMSI 44 measured RSRP dbm:-152.288dbm
IMSI 44 NRSRP reported value:4
IMSI 44 CE level is: 1
IMSI 68 measured RSRP dbm:-152.288dbm
IMSI 68 NRSRP reported value:4
IMSI 68 CE level is: 1
IMSI 79 measured RSRP dbm:-152.288dbm
IMSI 79 NRSRP reported value:4
IMSI 79 CE level is: 1
IMSI 9 measured RSRP dbm:-152.288dbm
