Tiempo simulación: 10
IMSI 8 measured RSRP dbm:-152.288dbm
IMSI 8 NRSRP reported value:4
IMSI 8 CE level is: 1
IMSI 47 measured RSRP dbm:-152.288dbm
IMSI 47 NRSRP reported value:4
IMSI 47 CE level is: 1
IMSI 87 measured RSRP dbm:-152.288dbm
IMSI 87 NRSRP reported value:4
IMSI 87 CE level is: 1
IMSI 89 measured RSRP dbm:-152.288dbm
IMSI 89 NRSRP reported value:4
IMSI 89 CE level is: 1
IMSI 110 measured RSRP dbm:-152.288dbm
IMSI 110 NRSRP reported value:4
IMSI 110 CE level is: 1
IMSI 116 measured RSRP dbm:-152.288dbm
IMSI 116 NRSRP reported value:4
IMSI 116 CE level is: 1
IMSI 2 measured RSRP dbm:-152.288dbm
IMSI 2 NRSRP reported value:4
IMSI 2 CE level is: 1
IMSI 12 measured RSRP dbm:-152.288dbm
IMSI 12 NRSRP reported value:4
IMSI 12 CE level is: 1
IMSI 17 measured RSRP dbm:-152.288dbm
IMSI 17 NRSRP reported value:4
IMSI 17 CE level is: 1
IMSI 21 measured RSRP dbm:-152.288dbm
IMSI 21 NRSRP reported value:4
IMSI 21 CE level is: 1
IMSI 27 measured RSRP dbm:-152.288dbm
IMSI 27 NRSRP reported value:4
IMSI 27 CE level is: 1
IMSI 28 measured RSRP dbm:-152.288dbm
IMSI 28 NRSRP reported value:4
IMSI 28 CE level is: 1
IMSI 29 measured RSRP dbm:-152.288dbm
IMSI 29 NRSRP reported value:4
IMSI 29 CE level is: 1
IMSI 46 measured RSRP dbm:-152.288dbm
IMSI 46 NRSRP reported value:4
IMSI 46 CE level is: 1
IMSI 48 measured RSRP dbm:-152.288dbm
IMSI 48 NRSRP reported value:4
IMSI 48 CE level is: 1
IMSI 57 measured RSRP dbm:-152.288dbm
IMSI 57 NRSRP reported value:4
IMSI 57 CE level is: 1
IMSI 76 measured RSRP dbm:-152.288dbm
IMSI 76 NRSRP reported value:4
IMSI 76 CE level is: 1
IMSI 82 measured RSRP dbm:-152.288dbm
IMSI 82 NRSRP reported value:4
IMSI 82 CE level is: 1
IMSI 94 measured RSRP dbm:-152.288dbm
IMSI 94 NRSRP reported value:4
IMSI 94 CE level is: 1
IMSI 106 measured RSRP dbm:-152.288dbm
IMSI 106 NRSRP reported value:4
IMSI 106 CE level is: 1
IMSI 107 measured RSRP dbm:-152.288dbm
IMSI 107 NRSRP reported value:4
IMSI 107 CE level is: 1
IMSI 3 measured RSRP dbm:-152.288dbm
IMSI 3 NRSRP reported value:4
IMSI 3 CE level is: 1
IMSI 4 measured RSRP dbm:-152.288dbm
IMSI 4 NRSRP reported value:4
IMSI 4 CE level is: 1
IMSI 7 measured RSRP dbm:-152.288dbm
IMSI 7 NRSRP reported value:4
IMSI 7 CE level is: 1
IMSI 15 measured RSRP dbm:-152.288dbm
IMSI 15 NRSRP reported value:4
IMSI 15 CE level is: 1
IMSI 32 measured RSRP dbm:-152.288dbm
IMSI 32 NRSRP reported value:4
IMSI 32 CE level is: 1
IMSI 50 measured RSRP dbm:-152.288dbm
IMSI 50 NRSRP reported value:4
IMSI 50 CE level is: 1
IMSI 53 measured RSRP dbm:-152.288dbm
IMSI 53 NRSRP reported value:4
IMSI 53 CE level is: 1
IMSI 60 measured RSRP dbm:-152.288dbm
IMSI 60 NRSRP reported value:4
IMSI 60 CE level is: 1
IMSI 62 measured RSRP dbm:-152.288dbm
IMSI 62 NRSRP reported value:4
IMSI 62 CE level is: 1
IMSI 65 measured RSRP dbm:-152.288dbm
IMSI 65 NRSRP reported value:4
IMSI 65 CE level is: 1
IMSI 73 measured RSRP dbm:-152.288dbm
IMSI 73 NRSRP reported value:4
IMSI 73 CE level is: 1
IMSI 77 measured RSRP dbm:-152.288dbm
IMSI 77 NRSRP reported value:4
IMSI 77 CE level is: 1
IMSI 80 measured RSRP dbm:-152.288dbm
IMSI 80 NRSRP reported value:4
IMSI 80 CE level is: 1
IMSI 85 measured RSRP dbm:-152.288dbm
IMSI 85 NRSRP reported value:4
IMSI 85 CE level is: 1
IMSI 93 measured RSRP dbm:-152.288dbm
IMSI 93 NRSRP reported value:4
IMSI 93 CE level is: 1
IMSI 102 measured RSRP dbm:-152.288dbm
IMSI 102 NRSRP reported value:4
IMSI 102 CE level is: 1
IMSI 113 measured RSRP dbm:-152.288dbm
IMSI 113 NRSRP reported value:4
IMSI 113 CE level is: 1
IMSI 115 measured RSRP dbm:-152.288dbm
IMSI 115 NRSRP reported value:4
IMSI 115 CE level is: 1
IMSI 117 measured RSRP dbm:-152.288dbm
IMSI 117 NRSRP reported value:4
IMSI 117 CE level is: 1
IMSI 118 measured RSRP dbm:-152.288dbm
IMSI 118 NRSRP reported value:4
IMSI 118 CE level is: 1
IMSI 119 measured RSRP dbm:-152.288dbm
IMSI 119 NRSRP reported value:4
IMSI 119 CE level is: 1
IMSI 1 measured RSRP dbm:-152.288dbm
