Tiempo simulación: 10
IMSI 8 measured RSRP dbm:-154.787dbm
IMSI 8 NRSRP reported value:2
IMSI 8 CE level is: 2
IMSI 47 measured RSRP dbm:-154.787dbm
IMSI 47 NRSRP reported value:2
IMSI 47 CE level is: 2
IMSI 87 measured RSRP dbm:-154.787dbm
IMSI 87 NRSRP reported value:2
IMSI 87 CE level is: 2
IMSI 89 measured RSRP dbm:-154.787dbm
IMSI 89 NRSRP reported value:2
IMSI 89 CE level is: 2
IMSI 2 measured RSRP dbm:-154.787dbm
IMSI 2 NRSRP reported value:2
IMSI 2 CE level is: 2
IMSI 12 measured RSRP dbm:-154.787dbm
IMSI 12 NRSRP reported value:2
IMSI 12 CE level is: 2
IMSI 17 measured RSRP dbm:-154.787dbm
IMSI 17 NRSRP reported value:2
IMSI 17 CE level is: 2
IMSI 21 measured RSRP dbm:-154.787dbm
IMSI 21 NRSRP reported value:2
IMSI 21 CE level is: 2
IMSI 27 measured RSRP dbm:-154.787dbm
IMSI 27 NRSRP reported value:2
IMSI 27 CE level is: 2
IMSI 28 measured RSRP dbm:-154.787dbm
IMSI 28 NRSRP reported value:2
IMSI 28 CE level is: 2
IMSI 29 measured RSRP dbm:-154.787dbm
IMSI 29 NRSRP reported value:2
IMSI 29 CE level is: 2
IMSI 46 measured RSRP dbm:-154.787dbm
IMSI 46 NRSRP reported value:2
IMSI 46 CE level is: 2
IMSI 48 measured RSRP dbm:-154.787dbm
IMSI 48 NRSRP reported value:2
IMSI 48 CE level is: 2
IMSI 57 measured RSRP dbm:-154.787dbm
IMSI 57 NRSRP reported value:2
IMSI 57 CE level is: 2
IMSI 76 measured RSRP dbm:-154.787dbm
IMSI 76 NRSRP reported value:2
IMSI 76 CE level is: 2
IMSI 82 measured RSRP dbm:-154.787dbm
IMSI 82 NRSRP reported value:2
IMSI 82 CE level is: 2
IMSI 94 measured RSRP dbm:-154.787dbm
IMSI 94 NRSRP reported value:2
IMSI 94 CE level is: 2
IMSI 3 measured RSRP dbm:-154.787dbm
IMSI 3 NRSRP reported value:2
IMSI 3 CE level is: 2
IMSI 4 measured RSRP dbm:-154.787dbm
IMSI 4 NRSRP reported value:2
IMSI 4 CE level is: 2
IMSI 7 measured RSRP dbm:-154.787dbm
IMSI 7 NRSRP reported value:2
IMSI 7 CE level is: 2
IMSI 15 measured RSRP dbm:-154.787dbm
IMSI 15 NRSRP reported value:2
IMSI 15 CE level is: 2
IMSI 32 measured RSRP dbm:-154.787dbm
IMSI 32 NRSRP reported value:2
IMSI 32 CE level is: 2
IMSI 50 measured RSRP dbm:-154.787dbm
IMSI 50 NRSRP reported value:2
IMSI 50 CE level is: 2
IMSI 53 measured RSRP dbm:-154.787dbm
IMSI 53 NRSRP reported value:2
IMSI 53 CE level is: 2
IMSI 60 measured RSRP dbm:-154.787dbm
IMSI 60 NRSRP reported value:2
IMSI 60 CE level is: 2
IMSI 62 measured RSRP dbm:-154.787dbm
IMSI 62 NRSRP reported value:2
IMSI 62 CE level is: 2
IMSI 65 measured RSRP dbm:-154.787dbm
IMSI 65 NRSRP reported value:2
IMSI 65 CE level is: 2
IMSI 73 measured RSRP dbm:-154.787dbm
IMSI 73 NRSRP reported value:2
IMSI 73 CE level is: 2
IMSI 77 measured RSRP dbm:-154.787dbm
IMSI 77 NRSRP reported value:2
IMSI 77 CE level is: 2
IMSI 80 measured RSRP dbm:-154.787dbm
IMSI 80 NRSRP reported value:2
IMSI 80 CE level is: 2
IMSI 85 measured RSRP dbm:-154.787dbm
IMSI 85 NRSRP reported value:2
IMSI 85 CE level is: 2
IMSI 93 measured RSRP dbm:-154.787dbm
IMSI 93 NRSRP reported value:2
IMSI 93 CE level is: 2
IMSI 1 measured RSRP dbm:-154.787dbm
IMSI 1 NRSRP reported value:2
IMSI 1 CE level is: 2
IMSI 5 measured RSRP dbm:-154.787dbm
IMSI 5 NRSRP reported value:2
IMSI 5 CE level is: 2
IMSI 6 measured RSRP dbm:-154.787dbm
IMSI 6 NRSRP reported value:2
IMSI 6 CE level is: 2
IMSI 36 measured RSRP dbm:-154.787dbm
IMSI 36 NRSRP reported value:2
IMSI 36 CE level is: 2
IMSI 39 measured RSRP dbm:-154.787dbm
IMSI 39 NRSRP reported value:2
IMSI 39 CE level is: 2
IMSI 40 measured RSRP dbm:-154.787dbm
IMSI 40 NRSRP reported value:2
IMSI 40 CE level is: 2
IMSI 61 measured RSRP dbm:-154.787dbm
IMSI 61 NRSRP reported value:2
IMSI 61 CE level is: 2
IMSI 63 measured RSRP dbm:-154.787dbm
IMSI 63 NRSRP reported value:2
IMSI 63 CE level is: 2
IMSI 69 measured RSRP dbm:-154.787dbm
IMSI 69 NRSRP reported value:2
IMSI 69 CE level is: 2
IMSI 75 measured RSRP dbm:-154.787dbm
IMSI 75 NRSRP reported value:2
IMSI 75 CE level is: 2
IMSI 84 measured RSRP dbm:-154.787dbm
IMSI 84 NRSRP reported value:2
IMSI 84 CE level is: 2
IMSI 90 measured RSRP dbm:-154.787dbm
IMSI 90 NRSRP reported value:2
IMSI 90 CE level is: 2
IMSI 91 measured RSRP dbm:-154.787dbm
IMSI 91 NRSRP reported value:2
IMSI 91 CE level is: 2
IMSI 97 measured RSRP dbm:-154.787dbm
IMSI 97 NRSRP reported value:2
IMSI 97 CE level is: 2
IMSI 99 measured RSRP dbm:-154.787dbm
IMSI 99 NRSRP reported value:2
IMSI 99 CE level is: 2
IMSI 13 measured RSRP dbm:-154.787dbm
IMSI 13 NRSRP reported value:2
IMSI 13 CE level is: 2
IMSI 34 measured RSRP dbm:-154.787dbm
IMSI 34 NRSRP reported value:2
IMSI 34 CE level is: 2
IMSI 38 measured RSRP dbm:-154.787dbm
IMSI 38 NRSRP reported value:2
IMSI 38 CE level is: 2
IMSI 44 measured RSRP dbm:-154.787dbm
IMSI 44 NRSRP reported value:2
IMSI 44 CE level is: 2
IMSI 68 measured RSRP dbm:-154.787dbm
IMSI 68 NRSRP reported value:2
IMSI 68 CE level is: 2
IMSI 79 measured RSRP dbm:-154.787dbm
IMSI 79 NRSRP reported value:2
IMSI 79 CE level is: 2
IMSI 96 measured RSRP dbm:-154.787dbm
IMSI 96 NRSRP reported value:2
IMSI 96 CE level is: 2
IMSI 9 measured RSRP dbm:-154.787dbm
IMSI 9 NRSRP reported value:2
IMSI 9 CE level is: 2
IMSI 24 measured RSRP dbm:-154.787dbm
IMSI 24 NRSRP reported value:2
IMSI 24 CE level is: 2
IMSI 26 measured RSRP dbm:-154.787dbm
IMSI 26 NRSRP reported value:2
IMSI 26 CE level is: 2
IMSI 35 measured RSRP dbm:-154.787dbm
IMSI 35 NRSRP reported value:2
IMSI 35 CE level is: 2
IMSI 67 measured RSRP dbm:-154.787dbm
IMSI 67 NRSRP reported value:2
IMSI 67 CE level is: 2
IMSI 72 measured RSRP dbm:-154.787dbm
IMSI 72 NRSRP reported value:2
IMSI 72 CE level is: 2
IMSI 83 measured RSRP dbm:-154.787dbm
IMSI 83 NRSRP reported value:2
IMSI 83 CE level is: 2
IMSI 86 measured RSRP dbm:-154.787dbm
IMSI 86 NRSRP reported value:2
IMSI 86 CE level is: 2
IMSI 92 measured RSRP dbm:-154.787dbm
IMSI 92 NRSRP reported value:2
IMSI 92 CE level is: 2
IMSI 14 measured RSRP dbm:-154.787dbm
IMSI 14 NRSRP reported value:2
IMSI 14 CE level is: 2
IMSI 37 measured RSRP dbm:-154.787dbm
IMSI 37 NRSRP reported value:2
IMSI 37 CE level is: 2
IMSI 41 measured RSRP dbm:-154.787dbm
IMSI 41 NRSRP reported value:2
IMSI 41 CE level is: 2
IMSI 56 measured RSRP dbm:-154.787dbm
IMSI 56 NRSRP reported value:2
IMSI 56 CE level is: 2
IMSI 70 measured RSRP dbm:-154.787dbm
IMSI 70 NRSRP reported value:2
IMSI 70 CE level is: 2
IMSI 78 measured RSRP dbm:-154.787dbm
IMSI 78 NRSRP reported value:2
IMSI 78 CE level is: 2
IMSI 81 measured RSRP dbm:-154.787dbm
IMSI 81 NRSRP reported value:2
IMSI 81 CE level is: 2
IMSI 88 measured RSRP dbm:-154.787dbm
IMSI 88 NRSRP reported value:2
IMSI 88 CE level is: 2
IMSI 51 measured RSRP dbm:-154.787dbm
IMSI 51 NRSRP reported value:2
IMSI 51 CE level is: 2
IMSI 52 measured RSRP dbm:-154.787dbm
IMSI 52 NRSRP reported value:2
IMSI 52 CE level is: 2
IMSI 10 measured RSRP dbm:-154.787dbm
IMSI 10 NRSRP reported value:2
IMSI 10 CE level is: 2
IMSI 19 measured RSRP dbm:-154.787dbm
IMSI 19 NRSRP reported value:2
IMSI 19 CE level is: 2
IMSI 30 measured RSRP dbm:-154.787dbm
IMSI 30 NRSRP reported value:2
IMSI 30 CE level is: 2
IMSI 31 measured RSRP dbm:-154.787dbm
IMSI 31 NRSRP reported value:2
IMSI 31 CE level is: 2
IMSI 42 measured RSRP dbm:-154.787dbm
IMSI 42 NRSRP reported value:2
IMSI 42 CE level is: 2
IMSI 43 measured RSRP dbm:-154.787dbm
IMSI 43 NRSRP reported value:2
IMSI 43 CE level is: 2
